"  DateTime","Temp.[C]"
"2021/4/30 8:59:01","+21.5312"
"2021/4/30 8:59:21","+21.5312"
"2021/4/30 8:59:41","+21.5312"
"2021/4/30 9:00:01","+21.5312"
"2021/4/30 9:00:21","+21.5312"
"2021/4/30 9:00:41","+21.5312"
"2021/4/30 9:01:01","+21.5312"
"2021/4/30 9:01:21","+21.5312"
"2021/4/30 9:01:41","+21.5312"
"2021/4/30 9:02:01","+21.5312"
"2021/4/30 9:02:21","+21.5312"
"2021/4/30 9:02:41","+21.5312"
"2021/4/30 9:03:01","+21.5312"
"2021/4/30 9:03:21","+21.5937"
"2021/4/30 9:03:41","+21.5937"
"2021/4/30 9:04:01","+21.5937"
"2021/4/30 9:04:21","+21.5937"
"2021/4/30 9:04:41","+21.5937"
"2021/4/30 9:05:01","+21.5937"
"2021/4/30 9:05:21","+21.5937"
"2021/4/30 9:05:41","+21.5937"
"2021/4/30 9:06:01","+21.5937"
"2021/4/30 9:06:21","+21.5937"
"2021/4/30 9:06:41","+21.5937"
"2021/4/30 9:07:01","+21.5937"
"2021/4/30 9:07:21","+21.5937"
"2021/4/30 9:07:41","+21.5937"
"2021/4/30 9:08:01","+21.5937"
"2021/4/30 9:08:21","+21.6563"
"2021/4/30 9:08:41","+21.6563"
"2021/4/30 9:09:01","+21.6563"
"2021/4/30 9:09:21","+21.6563"
"2021/4/30 9:09:41","+21.6563"
"2021/4/30 9:10:01","+21.6563"
"2021/4/30 9:10:21","+21.6563"
"2021/4/30 9:10:41","+21.6563"
"2021/4/30 9:11:01","+21.6563"
"2021/4/30 9:11:21","+21.6563"
"2021/4/30 9:11:41","+21.6563"
"2021/4/30 9:12:01","+21.6563"
"2021/4/30 9:12:21","+21.7188"
"2021/4/30 9:12:41","+21.7188"
"2021/4/30 9:13:01","+21.7188"
"2021/4/30 9:13:21","+21.7188"
"2021/4/30 9:13:41","+21.7188"
"2021/4/30 9:14:01","+21.7188"
"2021/4/30 9:14:21","+21.7188"
"2021/4/30 9:14:41","+21.7188"
"2021/4/30 9:15:01","+21.7188"
"2021/4/30 9:15:21","+21.7188"
"2021/4/30 9:15:41","+21.7188"
"2021/4/30 9:16:01","+21.7188"
"2021/4/30 9:16:21","+21.7188"
"2021/4/30 9:16:41","+21.7188"
"2021/4/30 9:17:01","+21.7188"
"2021/4/30 9:17:21","+21.7814"
"2021/4/30 9:17:41","+21.7814"
"2021/4/30 9:18:01","+21.7814"
"2021/4/30 9:18:21","+21.7814"
"2021/4/30 9:18:41","+21.7814"
"2021/4/30 9:19:01","+21.7814"
"2021/4/30 9:19:21","+21.7814"
"2021/4/30 9:19:41","+21.7814"
"2021/4/30 9:20:01","+21.7814"
"2021/4/30 9:20:21","+21.7814"
"2021/4/30 9:20:41","+21.7814"
"2021/4/30 9:21:01","+21.8440"
"2021/4/30 9:21:21","+21.8440"
"2021/4/30 9:21:41","+21.8440"
"2021/4/30 9:22:01","+21.8440"
"2021/4/30 9:22:21","+21.8440"
"2021/4/30 9:22:41","+21.8440"
"2021/4/30 9:23:01","+21.8440"
"2021/4/30 9:23:21","+21.8440"
"2021/4/30 9:23:41","+21.8440"
"2021/4/30 9:24:01","+21.8440"
"2021/4/30 9:24:21","+21.8440"
"2021/4/30 9:24:41","+21.8440"
"2021/4/30 9:25:01","+21.8440"
"2021/4/30 9:25:21","+21.8440"
"2021/4/30 9:25:41","+21.9065"
"2021/4/30 9:26:01","+21.9065"
"2021/4/30 9:26:21","+21.9065"
"2021/4/30 9:26:41","+21.9065"
"2021/4/30 9:27:01","+21.9065"
"2021/4/30 9:27:21","+21.9065"
"2021/4/30 9:27:41","+21.9065"
"2021/4/30 9:28:01","+21.9065"
"2021/4/30 9:28:21","+21.9065"
"2021/4/30 9:28:41","+21.9065"
"2021/4/30 9:29:01","+21.9065"
"2021/4/30 9:29:21","+21.9065"
"2021/4/30 9:29:41","+21.9065"
"2021/4/30 9:30:01","+21.9065"
"2021/4/30 9:30:21","+21.9065"
"2021/4/30 9:30:41","+21.9065"
"2021/4/30 9:31:01","+21.9691"
"2021/4/30 9:31:21","+21.9691"
"2021/4/30 9:31:41","+21.9691"
"2021/4/30 9:32:01","+21.9691"
"2021/4/30 9:32:21","+21.9691"
"2021/4/30 9:32:41","+21.9691"
"2021/4/30 9:33:01","+21.9691"
"2021/4/30 9:33:21","+21.9691"
"2021/4/30 9:33:41","+21.9691"
"2021/4/30 9:34:01","+21.9691"
"2021/4/30 9:34:21","+21.9691"
"2021/4/30 9:34:41","+21.9691"
"2021/4/30 9:35:01","+21.9691"
"2021/4/30 9:35:21","+21.9691"
"2021/4/30 9:35:41","+22.0316"
"2021/4/30 9:36:01","+22.0316"
"2021/4/30 9:36:21","+22.0316"
"2021/4/30 9:36:41","+22.0316"
"2021/4/30 9:37:01","+22.0316"
"2021/4/30 9:37:21","+22.0316"
"2021/4/30 9:37:41","+22.0316"
"2021/4/30 9:38:01","+22.0316"
"2021/4/30 9:38:21","+22.0316"
"2021/4/30 9:38:41","+22.0316"
"2021/4/30 9:39:01","+22.0316"
"2021/4/30 9:39:21","+22.0316"
"2021/4/30 9:39:41","+22.0316"
"2021/4/30 9:40:01","+22.0942"
"2021/4/30 9:40:21","+22.0942"
"2021/4/30 9:40:41","+22.0942"
"2021/4/30 9:41:01","+22.0942"
"2021/4/30 9:41:21","+22.0942"
"2021/4/30 9:41:41","+22.0942"
"2021/4/30 9:42:01","+22.0942"
"2021/4/30 9:42:21","+22.0942"
"2021/4/30 9:42:41","+22.0942"
"2021/4/30 9:43:01","+22.0942"
"2021/4/30 9:43:21","+22.0942"
"2021/4/30 9:43:41","+22.0942"
"2021/4/30 9:44:01","+22.0942"
"2021/4/30 9:44:21","+22.0942"
"2021/4/30 9:44:41","+22.1567"
"2021/4/30 9:45:01","+22.1567"
"2021/4/30 9:45:21","+22.1567"
"2021/4/30 9:45:41","+22.1567"
"2021/4/30 9:46:01","+22.1567"
"2021/4/30 9:46:21","+22.1567"
"2021/4/30 9:46:41","+22.1567"
"2021/4/30 9:47:01","+22.1567"
"2021/4/30 9:47:21","+22.1567"
"2021/4/30 9:47:41","+22.1567"
"2021/4/30 9:48:01","+22.1567"
"2021/4/30 9:48:21","+22.1567"
"2021/4/30 9:48:41","+22.1567"
"2021/4/30 9:49:01","+22.1567"
"2021/4/30 9:49:21","+22.1567"
"2021/4/30 9:49:41","+22.2193"
"2021/4/30 9:50:01","+22.2193"
"2021/4/30 9:50:21","+22.2193"
"2021/4/30 9:50:41","+22.2193"
"2021/4/30 9:51:01","+22.2193"
"2021/4/30 9:51:21","+22.2193"
"2021/4/30 9:51:41","+22.2193"
"2021/4/30 9:52:01","+22.2193"
"2021/4/30 9:52:21","+22.2193"
"2021/4/30 9:52:41","+22.2193"
"2021/4/30 9:53:01","+22.2193"
"2021/4/30 9:53:21","+22.2193"
"2021/4/30 9:53:41","+22.2193"
"2021/4/30 9:54:01","+22.2818"
"2021/4/30 9:54:21","+22.2818"
"2021/4/30 9:54:41","+22.2818"
"2021/4/30 9:55:01","+22.2818"
"2021/4/30 9:55:21","+22.2818"
"2021/4/30 9:55:41","+22.2818"
"2021/4/30 9:56:01","+22.2818"
"2021/4/30 9:56:21","+22.2818"
"2021/4/30 9:56:41","+22.2818"
"2021/4/30 9:57:01","+22.2818"
"2021/4/30 9:57:21","+22.2818"
"2021/4/30 9:57:41","+22.2818"
"2021/4/30 9:58:01","+22.2818"
"2021/4/30 9:58:21","+22.2818"
"2021/4/30 9:58:41","+22.2818"
"2021/4/30 9:59:01","+22.2818"
"2021/4/30 9:59:21","+22.3444"
"2021/4/30 9:59:41","+22.3444"
"2021/4/30 10:00:01","+22.3444"
"2021/4/30 10:00:21","+22.4069"
"2021/4/30 10:00:41","+22.5320"
"2021/4/30 10:01:01","+22.5945"
"2021/4/30 10:01:21","+22.7196"
"2021/4/30 10:01:41","+22.7822"
"2021/4/30 10:02:01","+22.8447"
"2021/4/30 10:02:21","+22.9072"
"2021/4/30 10:02:41","+22.9698"
"2021/4/30 10:03:01","+23.0323"
"2021/4/30 10:03:21","+23.0949"
"2021/4/30 10:03:41","+23.1574"
"2021/4/30 10:04:01","+23.2199"
"2021/4/30 10:04:21","+23.2199"
"2021/4/30 10:04:41","+23.2825"
"2021/4/30 10:05:01","+23.3450"
"2021/4/30 10:05:21","+23.3450"
"2021/4/30 10:05:41","+23.4075"
"2021/4/30 10:06:01","+23.4075"
"2021/4/30 10:06:21","+23.4701"
"2021/4/30 10:06:41","+23.4701"
"2021/4/30 10:07:01","+23.5326"
"2021/4/30 10:07:21","+23.5951"
"2021/4/30 10:07:41","+23.6577"
"2021/4/30 10:08:01","+23.7827"
"2021/4/30 10:08:21","+25.4082"
"2021/4/30 10:08:41","+28.0952"
"2021/4/30 10:09:01","+29.3445"
"2021/4/30 10:09:21","+30.0939"
"2021/4/30 10:09:41","+30.6559"
"2021/4/30 10:10:01","+31.1554"
"2021/4/30 10:10:21","+31.5300"
"2021/4/30 10:10:41","+31.8421"
"2021/4/30 10:11:01","+32.0918"
"2021/4/30 10:11:21","+32.2791"
"2021/4/30 10:11:41","+32.4039"
"2021/4/30 10:12:01","+32.5911"
"2021/4/30 10:12:21","+32.7784"
"2021/4/30 10:12:41","+32.9032"
"2021/4/30 10:13:01","+33.0280"
"2021/4/30 10:13:21","+33.0904"
"2021/4/30 10:13:41","+33.0904"
"2021/4/30 10:14:01","+33.0904"
"2021/4/30 10:14:21","+33.1528"
"2021/4/30 10:14:41","+33.1528"
"2021/4/30 10:15:01","+33.2152"
"2021/4/30 10:15:21","+33.2776"
"2021/4/30 10:15:41","+33.2776"
"2021/4/30 10:16:01","+33.2776"
"2021/4/30 10:16:21","+33.3400"
"2021/4/30 10:16:41","+33.3400"
"2021/4/30 10:17:01","+33.4024"
"2021/4/30 10:17:21","+33.2776"
"2021/4/30 10:17:41","+33.3400"
"2021/4/30 10:18:01","+33.6520"
"2021/4/30 10:18:21","+33.9016"
"2021/4/30 10:18:41","+34.0888"
"2021/4/30 10:19:01","+34.2136"
"2021/4/30 10:19:21","+34.2760"
"2021/4/30 10:19:41","+34.3384"
"2021/4/30 10:20:01","+34.3384"
"2021/4/30 10:20:21","+34.3384"
"2021/4/30 10:20:41","+34.4008"
"2021/4/30 10:21:01","+34.4008"
"2021/4/30 10:21:21","+34.4008"
"2021/4/30 10:21:41","+34.4008"
"2021/4/30 10:22:01","+34.3384"
"2021/4/30 10:22:21","+34.3384"
"2021/4/30 10:22:41","+34.3384"
"2021/4/30 10:23:01","+34.3384"
"2021/4/30 10:23:21","+34.3384"
"2021/4/30 10:23:41","+34.3384"
"2021/4/30 10:24:01","+34.4008"
"2021/4/30 10:24:21","+34.4632"
"2021/4/30 10:24:41","+34.5256"
"2021/4/30 10:25:01","+34.5880"
"2021/4/30 10:25:21","+34.5880"
"2021/4/30 10:25:41","+34.6503"
"2021/4/30 10:26:01","+34.6503"
"2021/4/30 10:26:21","+34.6503"
"2021/4/30 10:26:41","+34.6503"
"2021/4/30 10:27:01","+34.6503"
"2021/4/30 10:27:21","+34.5880"
"2021/4/30 10:27:41","+34.5256"
"2021/4/30 10:28:01","+34.5256"
"2021/4/30 10:28:21","+34.4632"
"2021/4/30 10:28:41","+34.4008"
"2021/4/30 10:29:01","+34.3384"
"2021/4/30 10:29:21","+34.2136"
"2021/4/30 10:29:41","+34.2136"
"2021/4/30 10:30:01","+34.2760"
"2021/4/30 10:30:21","+34.3384"
