"  DateTime","Temp.[C]"
"2021/4/30 9:28:21","+21.4392"
"2021/4/30 9:28:41","+21.4392"
"2021/4/30 9:29:01","+21.4392"
"2021/4/30 9:29:21","+21.4392"
"2021/4/30 9:29:41","+21.4392"
"2021/4/30 9:30:01","+21.4392"
"2021/4/30 9:30:21","+21.4392"
"2021/4/30 9:30:41","+21.4392"
"2021/4/30 9:31:01","+21.5017"
"2021/4/30 9:31:21","+21.5017"
"2021/4/30 9:31:41","+21.5017"
"2021/4/30 9:32:01","+21.5017"
"2021/4/30 9:32:21","+21.5017"
"2021/4/30 9:32:41","+21.5017"
"2021/4/30 9:33:01","+21.5017"
"2021/4/30 9:33:21","+21.5017"
"2021/4/30 9:33:41","+21.5017"
"2021/4/30 9:34:01","+21.5017"
"2021/4/30 9:34:21","+21.5017"
"2021/4/30 9:34:41","+21.5017"
"2021/4/30 9:35:01","+21.5017"
"2021/4/30 9:35:21","+21.5017"
"2021/4/30 9:35:41","+21.5017"
"2021/4/30 9:36:01","+21.5017"
"2021/4/30 9:36:21","+21.5017"
"2021/4/30 9:36:41","+21.5017"
"2021/4/30 9:37:01","+21.5643"
"2021/4/30 9:37:21","+21.5643"
"2021/4/30 9:37:41","+21.5643"
"2021/4/30 9:38:01","+21.5643"
"2021/4/30 9:38:21","+21.5643"
"2021/4/30 9:38:41","+21.5643"
"2021/4/30 9:39:01","+21.5643"
"2021/4/30 9:39:21","+21.5643"
"2021/4/30 9:39:41","+21.5643"
"2021/4/30 9:40:01","+21.5643"
"2021/4/30 9:40:21","+21.5643"
"2021/4/30 9:40:41","+21.5643"
"2021/4/30 9:41:01","+21.5643"
"2021/4/30 9:41:21","+21.5643"
"2021/4/30 9:41:41","+21.5643"
"2021/4/30 9:42:01","+21.5643"
"2021/4/30 9:42:21","+21.5643"
"2021/4/30 9:42:41","+21.5643"
"2021/4/30 9:43:01","+21.5643"
"2021/4/30 9:43:21","+21.6269"
"2021/4/30 9:43:41","+21.6269"
"2021/4/30 9:44:01","+21.6269"
"2021/4/30 9:44:21","+21.6269"
"2021/4/30 9:44:41","+21.6269"
"2021/4/30 9:45:01","+21.6269"
"2021/4/30 9:45:21","+21.6269"
"2021/4/30 9:45:41","+21.6269"
"2021/4/30 9:46:01","+21.6269"
"2021/4/30 9:46:21","+21.6269"
"2021/4/30 9:46:41","+21.6269"
"2021/4/30 9:47:01","+21.6269"
"2021/4/30 9:47:21","+21.6269"
"2021/4/30 9:47:41","+21.6269"
"2021/4/30 9:48:01","+21.6269"
"2021/4/30 9:48:21","+21.6269"
"2021/4/30 9:48:41","+21.6894"
"2021/4/30 9:49:01","+21.6894"
"2021/4/30 9:49:21","+21.6894"
"2021/4/30 9:49:41","+21.6894"
"2021/4/30 9:50:01","+21.6894"
"2021/4/30 9:50:21","+21.6894"
"2021/4/30 9:50:41","+21.6894"
"2021/4/30 9:51:01","+21.6894"
"2021/4/30 9:51:21","+21.6894"
"2021/4/30 9:51:41","+21.6894"
"2021/4/30 9:52:01","+21.6894"
"2021/4/30 9:52:21","+21.6894"
"2021/4/30 9:52:41","+21.6894"
"2021/4/30 9:53:01","+21.6894"
"2021/4/30 9:53:21","+21.6894"
"2021/4/30 9:53:41","+21.6894"
"2021/4/30 9:54:01","+21.6894"
"2021/4/30 9:54:21","+21.6894"
"2021/4/30 9:54:41","+21.6894"
"2021/4/30 9:55:01","+21.6894"
"2021/4/30 9:55:21","+21.7520"
"2021/4/30 9:55:41","+21.7520"
"2021/4/30 9:56:01","+21.7520"
"2021/4/30 9:56:21","+21.7520"
"2021/4/30 9:56:41","+21.7520"
"2021/4/30 9:57:01","+21.7520"
"2021/4/30 9:57:21","+21.7520"
"2021/4/30 9:57:41","+21.7520"
"2021/4/30 9:58:01","+21.7520"
"2021/4/30 9:58:21","+21.7520"
"2021/4/30 9:58:41","+21.7520"
"2021/4/30 9:59:01","+21.7520"
"2021/4/30 9:59:21","+21.7520"
"2021/4/30 9:59:41","+21.7520"
"2021/4/30 10:00:01","+21.7520"
"2021/4/30 10:00:21","+21.8145"
"2021/4/30 10:00:41","+21.9396"
"2021/4/30 10:01:01","+22.0022"
"2021/4/30 10:01:21","+22.1273"
"2021/4/30 10:01:41","+22.1899"
"2021/4/30 10:02:01","+22.3150"
"2021/4/30 10:02:21","+22.3775"
"2021/4/30 10:02:41","+22.4401"
"2021/4/30 10:03:01","+22.5026"
"2021/4/30 10:03:21","+22.5652"
"2021/4/30 10:03:41","+22.6903"
"2021/4/30 10:04:01","+22.7528"
"2021/4/30 10:04:21","+22.7528"
"2021/4/30 10:04:41","+22.8154"
"2021/4/30 10:05:01","+22.8779"
"2021/4/30 10:05:21","+22.9404"
"2021/4/30 10:05:41","+23.0030"
"2021/4/30 10:06:01","+23.0030"
"2021/4/30 10:06:21","+23.0655"
"2021/4/30 10:06:41","+23.1281"
"2021/4/30 10:07:01","+23.1281"
"2021/4/30 10:07:21","+23.1906"
"2021/4/30 10:07:41","+23.3157"
"2021/4/30 10:08:01","+23.3782"
"2021/4/30 10:08:21","+23.5033"
"2021/4/30 10:08:41","+25.8789"
"2021/4/30 10:09:01","+27.7535"
"2021/4/30 10:09:21","+28.5656"
"2021/4/30 10:09:41","+29.0028"
"2021/4/30 10:10:01","+29.3775"
"2021/4/30 10:10:21","+29.6273"
"2021/4/30 10:10:41","+29.7521"
"2021/4/30 10:11:01","+29.9395"
"2021/4/30 10:11:21","+30.0019"
"2021/4/30 10:11:41","+30.1268"
"2021/4/30 10:12:01","+30.2517"
"2021/4/30 10:12:21","+30.3141"
"2021/4/30 10:12:41","+30.4390"
"2021/4/30 10:13:01","+30.5014"
"2021/4/30 10:13:21","+30.6263"
"2021/4/30 10:13:41","+30.6887"
"2021/4/30 10:14:01","+30.7511"
"2021/4/30 10:14:21","+30.8135"
"2021/4/30 10:14:41","+30.8760"
"2021/4/30 10:15:01","+30.9384"
"2021/4/30 10:15:21","+31.0008"
"2021/4/30 10:15:41","+31.0632"
"2021/4/30 10:16:01","+31.1257"
"2021/4/30 10:16:21","+31.1881"
"2021/4/30 10:16:41","+31.2505"
"2021/4/30 10:17:01","+31.2505"
"2021/4/30 10:17:21","+31.3129"
"2021/4/30 10:17:41","+31.3754"
"2021/4/30 10:18:01","+31.3754"
"2021/4/30 10:18:21","+31.4378"
"2021/4/30 10:18:41","+31.5002"
"2021/4/30 10:19:01","+31.5002"
"2021/4/30 10:19:21","+31.5626"
"2021/4/30 10:19:41","+31.5626"
"2021/4/30 10:20:01","+31.6250"
"2021/4/30 10:20:21","+31.6250"
"2021/4/30 10:20:41","+31.6874"
"2021/4/30 10:21:01","+31.6874"
"2021/4/30 10:21:21","+31.6874"
"2021/4/30 10:21:41","+31.7499"
"2021/4/30 10:22:01","+31.7499"
"2021/4/30 10:22:21","+31.7499"
"2021/4/30 10:22:41","+31.7499"
"2021/4/30 10:23:01","+31.7499"
"2021/4/30 10:23:21","+31.7499"
"2021/4/30 10:23:41","+31.8123"
"2021/4/30 10:24:01","+31.8123"
"2021/4/30 10:24:21","+31.8123"
"2021/4/30 10:24:41","+31.8123"
"2021/4/30 10:25:01","+31.7499"
"2021/4/30 10:25:21","+31.7499"
"2021/4/30 10:25:41","+31.7499"
"2021/4/30 10:26:01","+31.7499"
"2021/4/30 10:26:21","+31.7499"
"2021/4/30 10:26:41","+31.7499"
"2021/4/30 10:27:01","+31.7499"
"2021/4/30 10:27:21","+31.6874"
"2021/4/30 10:27:41","+31.6874"
"2021/4/30 10:28:01","+31.6874"
"2021/4/30 10:28:21","+31.7499"
"2021/4/30 10:28:41","+31.7499"
"2021/4/30 10:29:01","+31.8123"
"2021/4/30 10:29:21","+31.8123"
"2021/4/30 10:29:41","+31.7499"
"2021/4/30 10:30:01","+31.7499"
"2021/4/30 10:30:21","+31.6874"
"2021/4/30 10:30:41","+31.6874"
"2021/4/30 10:31:01","+31.6250"
"2021/4/30 10:31:21","+31.6250"
"2021/4/30 10:31:41","+31.6250"
"2021/4/30 10:32:01","+31.6250"
"2021/4/30 10:32:21","+31.6250"
"2021/4/30 10:32:41","+31.6874"
"2021/4/30 10:33:01","+31.6250"
"2021/4/30 10:33:21","+31.6250"
"2021/4/30 10:33:41","+31.6250"
"2021/4/30 10:34:01","+31.6874"
"2021/4/30 10:34:21","+31.7499"
"2021/4/30 10:34:41","+31.8123"
"2021/4/30 10:35:01","+31.8747"
"2021/4/30 10:35:21","+31.9371"
"2021/4/30 10:35:41","+31.9371"
"2021/4/30 10:36:01","+31.9995"
"2021/4/30 10:36:21","+31.9995"
"2021/4/30 10:36:41","+32.0619"
"2021/4/30 10:37:01","+32.0619"
"2021/4/30 10:37:21","+32.0619"
"2021/4/30 10:37:41","+32.1243"
"2021/4/30 10:38:01","+32.1243"
"2021/4/30 10:38:21","+32.1243"
"2021/4/30 10:38:41","+32.1243"
"2021/4/30 10:39:01","+32.1243"
"2021/4/30 10:39:21","+32.1243"
"2021/4/30 10:39:41","+32.1243"
"2021/4/30 10:40:01","+32.1243"
"2021/4/30 10:40:21","+32.1243"
"2021/4/30 10:40:41","+32.1243"
"2021/4/30 10:41:01","+32.1243"
"2021/4/30 10:41:21","+32.1243"
"2021/4/30 10:41:41","+32.1243"
"2021/4/30 10:42:01","+32.1243"
"2021/4/30 10:42:21","+31.9995"
"2021/4/30 10:42:41","+31.7499"
"2021/4/30 10:43:01","+31.5626"
"2021/4/30 10:43:21","+31.4378"
"2021/4/30 10:43:41","+31.3754"
"2021/4/30 10:44:01","+31.3129"
"2021/4/30 10:44:21","+31.2505"
"2021/4/30 10:44:41","+31.2505"
"2021/4/30 10:45:01","+31.1881"
"2021/4/30 10:45:21","+31.1881"
"2021/4/30 10:45:41","+31.1257"
"2021/4/30 10:46:01","+31.1257"
"2021/4/30 10:46:21","+31.0632"
"2021/4/30 10:46:41","+31.0632"
"2021/4/30 10:47:01","+31.0632"
"2021/4/30 10:47:21","+31.0008"
"2021/4/30 10:47:41","+31.0008"
"2021/4/30 10:48:01","+31.0632"
"2021/4/30 10:48:21","+31.0632"
"2021/4/30 10:48:41","+31.1881"
"2021/4/30 10:49:01","+31.1881"
"2021/4/30 10:49:21","+31.2505"
"2021/4/30 10:49:41","+31.3129"
"2021/4/30 10:50:01","+31.3129"
"2021/4/30 10:50:21","+31.3754"
"2021/4/30 10:50:41","+31.4378"
"2021/4/30 10:51:01","+31.4378"
"2021/4/30 10:51:21","+31.5002"
"2021/4/30 10:51:41","+31.5002"
"2021/4/30 10:52:01","+31.5002"
"2021/4/30 10:52:21","+31.5626"
"2021/4/30 10:52:41","+31.5626"
"2021/4/30 10:53:01","+31.5626"
"2021/4/30 10:53:21","+31.5626"
"2021/4/30 10:53:41","+31.6250"
"2021/4/30 10:54:01","+31.6250"
"2021/4/30 10:54:21","+31.6250"
"2021/4/30 10:54:41","+31.6874"
"2021/4/30 10:55:01","+31.6874"
"2021/4/30 10:55:21","+31.6874"
"2021/4/30 10:55:41","+31.7499"
"2021/4/30 10:56:01","+31.7499"
"2021/4/30 10:56:21","+31.7499"
"2021/4/30 10:56:41","+31.7499"
"2021/4/30 10:57:01","+31.7499"
"2021/4/30 10:57:21","+31.7499"
"2021/4/30 10:57:41","+31.7499"
"2021/4/30 10:58:01","+31.7499"
"2021/4/30 10:58:21","+31.8123"
"2021/4/30 10:58:41","+31.8123"
"2021/4/30 10:59:01","+31.8123"
"2021/4/30 10:59:21","+31.8123"
"2021/4/30 10:59:41","+31.8123"
"2021/4/30 11:00:01","+31.8123"
"2021/4/30 11:00:21","+31.8123"
"2021/4/30 11:00:41","+31.8123"
"2021/4/30 11:01:01","+31.8123"
"2021/4/30 11:01:21","+31.8123"
"2021/4/30 11:01:41","+31.8123"
"2021/4/30 11:02:01","+31.8123"
"2021/4/30 11:02:21","+31.8123"
"2021/4/30 11:02:41","+31.8123"
"2021/4/30 11:03:01","+31.8123"
"2021/4/30 11:03:21","+31.8123"
"2021/4/30 11:03:41","+31.8123"
"2021/4/30 11:04:01","+31.8123"
"2021/4/30 11:04:21","+31.8123"
"2021/4/30 11:04:41","+31.8123"
"2021/4/30 11:05:01","+31.8123"
"2021/4/30 11:05:21","+31.8123"
"2021/4/30 11:05:41","+31.8123"
"2021/4/30 11:06:01","+31.8123"
"2021/4/30 11:06:21","+31.8747"
"2021/4/30 11:06:41","+31.8747"
"2021/4/30 11:07:01","+31.8747"
"2021/4/30 11:07:21","+31.8747"
"2021/4/30 11:07:41","+31.8747"
"2021/4/30 11:08:01","+31.8747"
"2021/4/30 11:08:21","+31.8747"
"2021/4/30 11:08:41","+31.8747"
"2021/4/30 11:09:01","+31.9371"
"2021/4/30 11:09:21","+31.9995"
"2021/4/30 11:09:41","+32.1243"
"2021/4/30 11:10:01","+32.1867"
"2021/4/30 11:10:21","+32.2491"
"2021/4/30 11:10:41","+32.3115"
"2021/4/30 11:11:01","+32.3740"
"2021/4/30 11:11:21","+32.4364"
"2021/4/30 11:11:41","+32.4364"
"2021/4/30 11:12:01","+32.4988"
"2021/4/30 11:12:21","+32.5612"
"2021/4/30 11:12:41","+32.5612"
"2021/4/30 11:13:01","+32.5612"
"2021/4/30 11:13:21","+32.6236"
"2021/4/30 11:13:41","+32.6236"
"2021/4/30 11:14:01","+32.6236"
"2021/4/30 11:14:21","+32.6236"
"2021/4/30 11:14:41","+32.6860"
"2021/4/30 11:15:01","+32.4988"
"2021/4/30 11:15:21","+31.8747"
"2021/4/30 11:15:41","+31.3129"
"2021/4/30 11:16:01","+30.8760"
"2021/4/30 11:16:21","+30.4390"
"2021/4/30 11:16:41","+30.0643"
"2021/4/30 11:17:01","+29.7521"
"2021/4/30 11:17:21","+29.4399"
"2021/4/30 11:17:41","+29.1901"
"2021/4/30 11:18:01","+28.9403"
"2021/4/30 11:18:21","+28.6280"
"2021/4/30 11:18:41","+28.3157"
"2021/4/30 11:19:01","+28.0034"
"2021/4/30 11:19:21","+27.6910"
"2021/4/30 11:19:41","+27.4411"
"2021/4/30 11:20:01","+27.1287"
"2021/4/30 11:20:21","+26.9413"
"2021/4/30 11:20:41","+26.6913"
"2021/4/30 11:21:01","+26.5039"
"2021/4/30 11:21:21","+26.3164"
"2021/4/30 11:21:41","+26.1289"
"2021/4/30 11:22:01","+25.9414"
"2021/4/30 11:22:21","+25.7539"
"2021/4/30 11:22:41","+25.5664"
"2021/4/30 11:23:01","+25.4414"
"2021/4/30 11:23:21","+25.3164"
"2021/4/30 11:23:41","+25.1914"
"2021/4/30 11:24:01","+25.0664"
"2021/4/30 11:24:21","+24.9413"
"2021/4/30 11:24:41","+24.8788"
"2021/4/30 11:25:01","+24.7538"
"2021/4/30 11:25:21","+24.6913"
"2021/4/30 11:25:41","+24.6287"
"2021/4/30 11:26:01","+24.5662"
"2021/4/30 11:26:21","+24.5037"
"2021/4/30 11:26:41","+24.4412"
"2021/4/30 11:27:01","+24.3787"
"2021/4/30 11:27:21","+24.3161"
"2021/4/30 11:27:41","+24.2536"
